0,1,phishing
-15993.02361011648,-5551.742120938441,1
30811.232069000365,-6153.150604278746,0
-4491.923091918205,4680.105706687091,1
-12066.79148426461,15720.71870174061,0
5497.471346880218,-5012.329154118433,0
104369.41776464964,-7769.822052836167,0
168892.3354572722,-5433.273429923193,1
9308.022442212006,8183.989370693577,0
27440.170137350728,7403.277747100252,1
-14650.325373783666,-5224.297729649065,0
-16548.057210126874,-5827.123415274714,0
171049.52575778228,5322.108139084208,0
16418.88121131637,-6480.237684847791,1
-6007.970942310655,-5670.933258181318,0
-31165.689677082795,-5206.0423516000155,0
-4609.187214662346,-2544.4953882384925,1
-17830.966145068956,-5418.96899758264,0
-17709.51500000128,-5679.96003536812,0
-24216.647742198445,-5313.88264905111,0
-10637.76555237208,-2282.2150685433453,0
1126.3302117736164,-2777.7908313511257,0
16865.99405314046,3311.589591512368,1
-17820.51570255314,-5679.142899962568,1
-15989.05052962752,-5848.104749894421,0
-11380.07160810272,8470.516154890596,1
-22786.46288811189,-5345.992489886818,0
-17834.647090268085,-5574.585893726622,0
-3500.516798374003,-5309.0860253473875,1
17739.45827131625,-2754.0898332595293,1
-17820.38461573963,-5671.1464782311705,1
15544.085352087055,7914.428379585193,1
651.212543411451,-5830.571121485543,0
17131.545485066596,-5950.459062679978,1
-17756.965482359064,1224.1103288450404,0
-14687.542939768076,6708.93552347989,0
23526.212102551504,-2867.3529191487914,0
-21681.818227743945,15683.651814376071,1
-17820.499743826018,-5678.141514801263,0
31859.726669363896,14987.0465320451,0
-13115.421356053803,80318.99208806647,0
-3462.6450564257216,-2454.2609849319015,0
-10921.840126476349,8548.855997912531,0
-17820.93069297653,-5691.002076047031,1
231066.3490082457,-9628.4324116446,1
-12677.229342977107,-5764.451128044399,1
-17823.17513223535,-5616.584004699631,0
-4607.038712446298,-2596.0139942907003,1
23928.585310521907,-4127.296229881242,0
-11379.980868314931,8453.940036868873,0
-4499.148252990088,4863.946638458735,0
22842.70100633352,4157.262528279692,0
5295.824684236297,172.50779828205344,1
27459.559328072333,-1966.7413071365302,1
-4582.5490332525915,8297.472064003226,1
-15986.666950388737,-5703.200410630868,0
-17600.878885141872,15812.002940179023,0
16653.695170390296,7794.315685154134,1
-7020.524432615776,-2490.672910351944,1
31174.19208551091,-3176.4731468358136,1
22891.712972331312,8006.287005539779,0
-15985.11378913198,-5318.860104782296,1
-31164.32592379239,-5634.666790148932,1
-17075.38400683323,-4048.5682526831315,0
24357.113622320037,79963.72586081826,0
-14650.76118705979,-5963.00467552946,0
-15986.796966006608,-5711.20039032299,0
167980.03006461525,-8431.561089607289,0
-4586.549298409752,8408.316984754128,0
-17875.309480581927,-5970.128635277911,0
-17824.049047586628,-5622.324456069043,0
8874.102803102971,-6086.872402568137,0
-10916.145241102124,8414.139665573864,1
-17048.66465619886,-2196.935429806757,1
-22640.34159581287,4897.318637353029,1
7145.328600024009,-2425.7713704534603,0
170939.561341468,-1370.871440298203,0
174644.3775899248,-9072.584990421681,0
-15986.84589215348,-5714.199775633832,1
-31166.19357181948,-5172.414479781438,0
1676.1865365093263,8350.274849568119,0
168035.66688861809,-1827.0664287713812,1
-4809.640623053599,-5156.322167933855,0
-23984.350071755634,8486.370343948418,0
-8530.569496873575,-4919.8161286643335,1
15668.327008329325,8092.555526995107,0
-4672.901028668442,-5887.694863818675,0
-4558.031337844776,1250.7086367034594,0
-31158.38944826549,-4934.830263524122,0
-15988.541025693323,-5817.124897517874,0
-6653.882971265635,5638.092065443732,1
24357.155406162423,7882.048093014143,0
-26334.3158247903,-2253.8871381965173,1
1627.3485264415474,-5960.523848074555,1
-781.0356904152995,-4227.715022450015,0
-27431.02390222957,-4990.234992311257,0
-17826.071217399578,-5562.683156329264,0
-17922.08962043065,-5956.366174122927,0
-31157.25667935219,-4975.367678167582,0
-5577.998423624357,15548.320941365448,1
-1849.8672335249632,8153.569613413026,1
1601.2251151911444,-5057.622264345244,1
-1293.8772862182989,-5833.258865742853,0
12665.604708873763,-5919.951056661911,0
16595.975194861847,-6038.139335658856,0
-15986.781228775153,-5710.198423721062,1
-15873.333481243923,1186.229043783397,1
-4582.73162331062,8302.651707440096,1
-23983.75842100996,8522.347067653693,0
-14650.825210209063,-5967.00929148723,1
-4663.86918428328,-5407.406419621277,0
363718.75375956256,2178.7163971059003,0
22947.58187586517,-6612.233431826354,0
-16920.87449999042,-5748.551637551892,0
-1018.498564378926,-5660.2697853454065,0
-9417.751895402094,73179.33577553835,0
15669.530742728397,8074.592393643659,0
-6167.61042735534,-2452.614638262812,0
-22834.507337646144,-5273.087417324697,0
23055.409467867867,800.5907627280194,0
-4494.390518334828,4746.10305689516,0
6799.354457951096,-6373.564419848241,1
-31159.941993994602,-5741.4955823813525,1
-17709.53125184389,-5680.960026827014,0
-31109.989587487395,-1913.0147803996906,0
-10172.764764019228,-2234.0416005014577,0
-26383.51791992985,-5244.90650863775,0
-17822.489148848817,-5629.709939227236,0
1140.2923462582594,-2683.208427684715,0
-3573.8471590214685,-5358.19376397721,0
4958.450400191443,-5282.401359972372,0
32830.80264654964,-2949.093464830803,0
2251.5809413309967,8195.474582209861,0
2478.9205567743866,2812.8931549652716,1
-7508.425209939459,1052.1365652978504,0
-4800.878230131101,80440.423699621,0
-15986.748311178626,-5708.199875414667,1
17905.772524945474,15023.952211910597,0
-15986.896340265848,-5717.193663374187,1
168828.97981345782,-8137.601029907671,1
363717.94681850786,2170.719504733849,1
-14826.335354612136,-2406.458524655312,0
-9009.48098378405,80407.28210138275,0
1628.8550009637402,-5996.920348359079,0
27600.42116098459,2156.0361971702505,1
1633.0262287082135,-5653.972599007532,1
-14650.838071810947,-5970.150224399176,1
-27222.270174740243,15752.612717294656,0
-22540.50325659282,-2296.0753160551453,0
-31109.34179045358,-1934.0955053557072,0
-10921.86678553828,8552.91613243971,0
-6393.000117786024,-6105.345583326778,0
-17823.64757733925,-5604.777314043671,0
-23457.44430332163,-2285.0448791348476,0
-16944.621658979424,-2152.898138840596,0
-14835.337665222332,-2180.0206246243756,0
-23080.766721954762,-5651.916110595109,1
-14657.555928969794,-5455.117691733019,0
2405.4923427263507,-1583.9471882532027,1
5207.363246128723,15432.036826507105,0
-17377.34533555851,-5340.0169168646335,1
-11105.242199886314,-3294.653552783589,1
34194.92912662858,79722.58599963912,0
30161.722535330216,7878.919610271028,0
15667.72279285508,8110.705377484185,0
16418.88215153065,-6480.2411486598785,1
-23250.34312972087,-2074.74341954435,0
5397.154424723923,6332.431054107655,1
-4488.931338792618,4606.236105116438,1
-31159.502749408868,-5752.398031449097,0
-17157.942011104,8453.218970911024,1
-14246.065311942473,-5271.485695265565,0
-1241.7033609594928,9773.399208556319,0
5284.02151200275,-545.017331109363,1
15563.514779401907,921.8836994002689,1
-4656.390897153814,-5596.0199506188665,0
22818.325960134775,7930.603603349699,0
